"","ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"8706",95003,4,2020,"Elec- Residential","N",10575,4681662,443
"8707",95003,5,2020,"Elec- Residential","N",10579,4291734,406
"8708",95003,6,2020,"Elec- Residential","N",10575,3957820,374
"8709",95004,4,2020,"Elec- Residential","N",1201,712235,593
"8710",95004,5,2020,"Elec- Residential","N",1202,629715,524
"8711",95004,6,2020,"Elec- Residential","N",1204,579982,482
"8712",95005,4,2020,"Elec- Residential","N",2186,1294844,592
"8713",95005,5,2020,"Elec- Residential","N",2186,1203964,551
"8714",95005,6,2020,"Elec- Residential","N",2187,1107094,506
"8715",95006,4,2020,"Elec- Residential","N",3511,2254272,642
"8716",95006,5,2020,"Elec- Residential","N",3506,2029716,579
"8717",95006,6,2020,"Elec- Residential","N",3511,1853951,528
"8718",95007,4,2020,"Elec- Residential","N",289,162136,561
"8719",95007,5,2020,"Elec- Residential","N",291,151153,519
"8720",95007,6,2020,"Elec- Residential","N",290,143381,494
"8721",95008,4,2020,"Elec- Residential","N",19151,7512582,392
"8722",95008,5,2020,"Elec- Residential","N",19130,8175293,427
"8723",95008,6,2020,"Elec- Residential","N",19116,9136864,478
"8724",95010,4,2020,"Elec- Residential","N",4625,1486351,321
"8725",95010,5,2020,"Elec- Residential","N",4628,1384536,299
"8726",95010,6,2020,"Elec- Residential","N",4617,1284963,278
"8727",95012,4,2020,"Elec- Residential","N",2549,1080513,424
"8728",95012,5,2020,"Elec- Residential","N",2557,998412,390
"8729",95012,6,2020,"Elec- Residential","N",2559,967282,378
"8730",95013,4,2020,"Elec- Residential","Y",0,0,NA
"8731",95013,5,2020,"Elec- Residential","Y",0,0,NA
"8732",95013,6,2020,"Elec- Residential","Y",0,0,NA
"8733",95014,4,2020,"Elec- Residential","N",20983,8907383,425
"8734",95014,5,2020,"Elec- Residential","N",20960,9282233,443
"8735",95014,6,2020,"Elec- Residential","N",20886,9982175,478
"8736",95017,4,2020,"Elec- Residential","N",140,70652,505
"8737",95017,5,2020,"Elec- Residential","N",133,61738,464
"8738",95017,6,2020,"Elec- Residential","N",133,54225,408
"8739",95018,4,2020,"Elec- Residential","N",2641,1613208,611
"8740",95018,5,2020,"Elec- Residential","N",2642,1428980,541
"8741",95018,6,2020,"Elec- Residential","N",2639,1310475,497
"8742",95019,4,2020,"Elec- Residential","N",1620,525162,324
"8743",95019,5,2020,"Elec- Residential","N",1624,490763,302
"8744",95019,6,2020,"Elec- Residential","N",1626,462031,284
"8745",95020,4,2020,"Elec- Residential","N",18860,8806223,467
"8746",95020,5,2020,"Elec- Residential","N",18923,9428536,498
"8747",95020,6,2020,"Elec- Residential","N",18959,10217990,539
"8748",95023,4,2020,"Elec- Residential","N",16692,7370051,442
"8749",95023,5,2020,"Elec- Residential","N",16727,7488795,448
"8750",95023,6,2020,"Elec- Residential","N",16759,7649386,456
"8751",95030,4,2020,"Elec- Residential","N",5153,3629124,704
"8752",95030,5,2020,"Elec- Residential","N",5153,3944897,766
"8753",95030,6,2020,"Elec- Residential","N",5155,4375277,849
"8754",95032,4,2020,"Elec- Residential","N",10266,5177805,504
"8755",95032,5,2020,"Elec- Residential","N",10265,5722672,557
"8756",95032,6,2020,"Elec- Residential","N",10255,6484875,632
"8757",95033,4,2020,"Elec- Residential","N",3054,2451994,803
"8758",95033,5,2020,"Elec- Residential","N",3054,2183877,715
"8759",95033,6,2020,"Elec- Residential","N",3057,1940901,635
"8760",95035,4,2020,"Elec- Residential","N",23890,9736225,408
"8761",95035,5,2020,"Elec- Residential","N",23883,10579383,443
"8762",95035,6,2020,"Elec- Residential","N",23884,11353941,475
"8763",95037,4,2020,"Elec- Residential","N",16406,8167756,498
"8764",95037,5,2020,"Elec- Residential","N",16424,9144335,557
"8765",95037,6,2020,"Elec- Residential","N",16421,9857425,600
"8766",95039,4,2020,"Elec- Residential","N",256,154917,605
"8767",95039,5,2020,"Elec- Residential","N",255,144076,565
"8768",95039,6,2020,"Elec- Residential","N",256,138276,540
"8769",95041,4,2020,"Elec- Residential","N",323,134424,416
"8770",95041,5,2020,"Elec- Residential","N",323,130898,405
"8771",95041,6,2020,"Elec- Residential","N",324,124111,383
"8772",95043,4,2020,"Elec- Residential","N",203,126547,623
"8773",95043,5,2020,"Elec- Residential","N",203,137447,677
"8774",95043,6,2020,"Elec- Residential","N",204,151649,743
"8775",95044,4,2020,"Elec- Residential","N",174,119663,688
"8776",95044,5,2020,"Elec- Residential","N",174,103289,594
"8777",95044,6,2020,"Elec- Residential","N",175,93614,535
"8778",95045,4,2020,"Elec- Residential","N",1470,750301,510
"8779",95045,5,2020,"Elec- Residential","N",1481,691082,467
"8780",95045,6,2020,"Elec- Residential","N",1479,655717,443
"8781",95046,4,2020,"Elec- Residential","N",1639,1143091,697
"8782",95046,5,2020,"Elec- Residential","N",1639,1200483,732
"8783",95046,6,2020,"Elec- Residential","N",1636,1272890,778
"8784",95050,4,2020,"Elec- Residential","Y",0,0,NA
"8785",95050,5,2020,"Elec- Residential","Y",0,0,NA
"8786",95050,6,2020,"Elec- Residential","Y",0,0,NA
"8787",95060,4,2020,"Elec- Residential","N",15865,6603837,416
"8788",95060,5,2020,"Elec- Residential","N",15827,5894318,372
"8789",95060,6,2020,"Elec- Residential","N",15717,5336070,340
"8790",95062,4,2020,"Elec- Residential","N",13107,4881219,372
"8791",95062,5,2020,"Elec- Residential","N",13109,4462243,340
"8792",95062,6,2020,"Elec- Residential","N",13118,4136845,315
"8793",95064,4,2020,"Elec- Residential","N",338,94623,280
"8794",95064,5,2020,"Elec- Residential","N",335,83293,249
"8795",95064,6,2020,"Elec- Residential","N",329,74448,226
"8796",95065,4,2020,"Elec- Residential","N",2742,1395124,509
"8797",95065,5,2020,"Elec- Residential","N",2747,1234032,449
"8798",95065,6,2020,"Elec- Residential","N",2750,1103116,401
"8799",95066,4,2020,"Elec- Residential","N",5201,2701358,519
"8800",95066,5,2020,"Elec- Residential","N",5209,2496029,479
"8801",95066,6,2020,"Elec- Residential","N",5214,2320602,445
"8802",95070,4,2020,"Elec- Residential","N",10916,6798779,623
"8803",95070,5,2020,"Elec- Residential","N",10910,7258330,665
"8804",95070,6,2020,"Elec- Residential","N",10907,8040071,737
"8805",95073,4,2020,"Elec- Residential","N",3341,1779104,533
"8806",95073,5,2020,"Elec- Residential","N",3331,1602078,481
"8807",95073,6,2020,"Elec- Residential","N",3341,1472048,441
"8808",95075,4,2020,"Elec- Residential","N",195,109603,562
"8809",95075,5,2020,"Elec- Residential","N",194,114312,589
"8810",95075,6,2020,"Elec- Residential","N",196,120115,613
"8811",95076,4,2020,"Elec- Residential","N",21877,9256433,423
"8812",95076,5,2020,"Elec- Residential","N",21881,8627997,394
"8813",95076,6,2020,"Elec- Residential","N",21876,8160988,373
"8814",95110,4,2020,"Elec- Residential","Y",6633,2394907,361
"8815",95110,5,2020,"Elec- Residential","Y",6628,2672196,403
"8816",95110,6,2020,"Elec- Residential","Y",6633,2921316,440
"8817",95111,4,2020,"Elec- Residential","N",13994,6587731,471
"8818",95111,5,2020,"Elec- Residential","N",13995,7201848,515
"8819",95111,6,2020,"Elec- Residential","N",13977,7855254,562
"8820",95112,4,2020,"Elec- Residential","N",19436,7079833,364
"8821",95112,5,2020,"Elec- Residential","N",19332,7617022,394
"8822",95112,6,2020,"Elec- Residential","N",19179,8194268,427
"8823",95113,4,2020,"Elec- Residential","N",1370,598287,437
"8824",95113,5,2020,"Elec- Residential","N",1382,682701,494
"8825",95113,6,2020,"Elec- Residential","N",1414,742099,525
"8826",95116,4,2020,"Elec- Residential","N",12550,4837734,385
"8827",95116,5,2020,"Elec- Residential","N",12523,5254132,420
"8828",95116,6,2020,"Elec- Residential","N",12522,5764084,460
"8829",95117,4,2020,"Elec- Residential","N",11184,3792603,339
"8830",95117,5,2020,"Elec- Residential","N",11164,4044887,362
"8831",95117,6,2020,"Elec- Residential","N",11144,4415105,396
"8832",95118,4,2020,"Elec- Residential","N",11519,4518435,392
"8833",95118,5,2020,"Elec- Residential","N",11512,5137872,446
"8834",95118,6,2020,"Elec- Residential","N",11518,5871791,510
"8835",95119,4,2020,"Elec- Residential","N",3217,1352642,420
"8836",95119,5,2020,"Elec- Residential","N",3219,1545566,480
"8837",95119,6,2020,"Elec- Residential","N",3224,1727066,536
"8838",95120,4,2020,"Elec- Residential","Y",12727,6392490,502
"8839",95120,5,2020,"Elec- Residential","Y",12730,7176159,564
"8840",95120,6,2020,"Elec- Residential","Y",12710,8149535,641
"8841",95121,4,2020,"Elec- Residential","N",9371,4460130,476
"8842",95121,5,2020,"Elec- Residential","N",9376,4862048,519
"8843",95121,6,2020,"Elec- Residential","N",9367,5367154,573
"8844",95122,4,2020,"Elec- Residential","N",12259,5205866,425
"8845",95122,5,2020,"Elec- Residential","N",12257,5473959,447
"8846",95122,6,2020,"Elec- Residential","N",12267,5948374,485
"8847",95123,4,2020,"Elec- Residential","N",22937,9601354,419
"8848",95123,5,2020,"Elec- Residential","N",22935,10907371,476
"8849",95123,6,2020,"Elec- Residential","N",22941,12234362,533
"8850",95124,4,2020,"Elec- Residential","N",17064,7197853,422
"8851",95124,5,2020,"Elec- Residential","N",17056,8111036,476
"8852",95124,6,2020,"Elec- Residential","N",17061,9313662,546
"8853",95125,4,2020,"Elec- Residential","N",19839,8716677,439
"8854",95125,5,2020,"Elec- Residential","N",19818,9927065,501
"8855",95125,6,2020,"Elec- Residential","N",19819,11190661,565
"8856",95126,4,2020,"Elec- Residential","N",15703,5619564,358
"8857",95126,5,2020,"Elec- Residential","N",15711,6199407,395
"8858",95126,6,2020,"Elec- Residential","N",15682,6731209,429
"8859",95127,4,2020,"Elec- Residential","N",15538,7048196,454
"8860",95127,5,2020,"Elec- Residential","N",15546,7604034,489
"8861",95127,6,2020,"Elec- Residential","N",15546,8438154,543
"8862",95128,4,2020,"Elec- Residential","N",13457,4897027,364
"8863",95128,5,2020,"Elec- Residential","N",13451,5356554,398
"8864",95128,6,2020,"Elec- Residential","N",13468,5953303,442
"8865",95129,4,2020,"Elec- Residential","N",14287,5355802,375
"8866",95129,5,2020,"Elec- Residential","N",14279,5516012,386
"8867",95129,6,2020,"Elec- Residential","N",14281,5921542,415
"8868",95130,4,2020,"Elec- Residential","N",4916,1853301,377
"8869",95130,5,2020,"Elec- Residential","N",4911,1998108,407
"8870",95130,6,2020,"Elec- Residential","N",4919,2221132,452
"8871",95131,4,2020,"Elec- Residential","N",9079,3938499,434
"8872",95131,5,2020,"Elec- Residential","N",9086,4259894,469
"8873",95131,6,2020,"Elec- Residential","N",9090,4574755,503
"8874",95132,4,2020,"Elec- Residential","N",11950,5113415,428
"8875",95132,5,2020,"Elec- Residential","N",11950,5477254,458
"8876",95132,6,2020,"Elec- Residential","N",11938,5854389,490
"8877",95133,4,2020,"Elec- Residential","N",8351,3512503,421
"8878",95133,5,2020,"Elec- Residential","N",8355,3830313,458
"8879",95133,6,2020,"Elec- Residential","N",8369,4132247,494
"8880",95134,4,2020,"Elec- Residential","N",11961,4170044,349
"8881",95134,5,2020,"Elec- Residential","N",11911,4729212,397
"8882",95134,6,2020,"Elec- Residential","N",11956,5043462,422
"8883",95135,4,2020,"Elec- Residential","N",7211,2833775,393
"8884",95135,5,2020,"Elec- Residential","N",7204,3244390,450
"8885",95135,6,2020,"Elec- Residential","N",7206,3740577,519
"8886",95136,4,2020,"Elec- Residential","N",14806,6709403,453
"8887",95136,5,2020,"Elec- Residential","N",14827,7646982,516
"8888",95136,6,2020,"Elec- Residential","N",14820,8465934,571
"8889",95138,4,2020,"Elec- Residential","N",5817,2763702,475
"8890",95138,5,2020,"Elec- Residential","N",5807,3263430,562
"8891",95138,6,2020,"Elec- Residential","N",5808,3727346,642
"8892",95139,4,2020,"Elec- Residential","Y",2244,1019788,454
"8893",95139,5,2020,"Elec- Residential","Y",2241,1148791,513
"8894",95139,6,2020,"Elec- Residential","Y",2241,1270215,567
"8895",95140,4,2020,"Elec- Residential","N",110,74356,676
"8896",95140,5,2020,"Elec- Residential","N",111,70515,635
"8897",95140,6,2020,"Elec- Residential","N",111,72817,656
"8898",95141,4,2020,"Elec- Residential","Y",0,0,NA
"8899",95141,5,2020,"Elec- Residential","Y",0,0,NA
"8900",95141,6,2020,"Elec- Residential","Y",0,0,NA
"8901",95148,4,2020,"Elec- Residential","N",11538,5486270,475
"8902",95148,5,2020,"Elec- Residential","N",11536,6075134,527
"8903",95148,6,2020,"Elec- Residential","N",11530,6841757,593
"8904",95202,4,2020,"Elec- Residential","N",3086,923688,299
"8905",95202,5,2020,"Elec- Residential","N",3091,1117414,362
"8906",95202,6,2020,"Elec- Residential","N",3100,1384407,447
"8907",95203,4,2020,"Elec- Residential","N",5585,2153121,386
"8908",95203,5,2020,"Elec- Residential","N",5591,2786855,498
"8909",95203,6,2020,"Elec- Residential","N",5604,3598790,642
"8910",95204,4,2020,"Elec- Residential","Y",11502,4829130,420
"8911",95204,5,2020,"Elec- Residential","Y",11506,6341761,551
"8912",95204,6,2020,"Elec- Residential","Y",11488,8231845,717
"8913",95205,4,2020,"Elec- Residential","N",10601,4463707,421
"8914",95205,5,2020,"Elec- Residential","N",10608,5761851,543
"8915",95205,6,2020,"Elec- Residential","N",10609,7416531,699
"8916",95206,4,2020,"Elec- Residential","N",17310,7689789,444
"8917",95206,5,2020,"Elec- Residential","N",17333,10336541,596
"8918",95206,6,2020,"Elec- Residential","N",17355,13483406,777
"8919",95207,4,2020,"Elec- Residential","N",18582,7597489,409
"8920",95207,5,2020,"Elec- Residential","N",18620,9859548,530
"8921",95207,6,2020,"Elec- Residential","N",18641,12770846,685
"8922",95209,4,2020,"Elec- Residential","N",13108,6240634,476
"8923",95209,5,2020,"Elec- Residential","N",13118,8260884,630
"8924",95209,6,2020,"Elec- Residential","N",13134,10944409,833
"8925",95210,4,2020,"Elec- Residential","N",11687,5329381,456
"8926",95210,5,2020,"Elec- Residential","N",11710,6954179,594
"8927",95210,6,2020,"Elec- Residential","N",11723,9087111,775
"8928",95211,4,2020,"Elec- Residential","Y",0,0,NA
"8929",95211,5,2020,"Elec- Residential","Y",0,0,NA
"8930",95211,6,2020,"Elec- Residential","Y",0,0,NA
"8931",95212,4,2020,"Elec- Residential","N",7455,4713050,632
"8932",95212,5,2020,"Elec- Residential","N",7462,6027579,808
"8933",95212,6,2020,"Elec- Residential","N",7473,7795641,1043
"8934",95215,4,2020,"Elec- Residential","N",6624,3330907,503
"8935",95215,5,2020,"Elec- Residential","N",6633,4290440,647
"8936",95215,6,2020,"Elec- Residential","N",6640,5508252,830
"8937",95219,4,2020,"Elec- Residential","N",10988,4952297,451
"8938",95219,5,2020,"Elec- Residential","N",11044,6389912,579
"8939",95219,6,2020,"Elec- Residential","N",11081,8226530,742
"8940",95220,4,2020,"Elec- Residential","N",2397,1612797,673
"8941",95220,5,2020,"Elec- Residential","N",2396,2026067,846
"8942",95220,6,2020,"Elec- Residential","N",2394,2560831,1070
"8943",95222,4,2020,"Elec- Residential","N",2327,1215250,522
"8944",95222,5,2020,"Elec- Residential","N",2331,1224877,525
"8945",95222,6,2020,"Elec- Residential","N",2340,1581558,676
"8946",95223,4,2020,"Elec- Residential","N",7229,2385406,330
"8947",95223,5,2020,"Elec- Residential","N",7234,2397789,331
"8948",95223,6,2020,"Elec- Residential","N",7245,2378314,328
"8949",95224,4,2020,"Elec- Residential","N",227,137886,607
"8950",95224,5,2020,"Elec- Residential","N",227,133423,588
"8951",95224,6,2020,"Elec- Residential","N",227,130959,577
"8952",95225,4,2020,"Elec- Residential","N",739,425648,576
"8953",95225,5,2020,"Elec- Residential","N",738,518136,702
"8954",95225,6,2020,"Elec- Residential","N",738,680761,922
"8955",95227,4,2020,"Elec- Residential","N",436,265616,609
"8956",95227,5,2020,"Elec- Residential","N",436,339944,780
"8957",95227,6,2020,"Elec- Residential","N",435,442476,1017
"8958",95228,4,2020,"Elec- Residential","N",2720,1144896,421
"8959",95228,5,2020,"Elec- Residential","N",2721,1397648,514
"8960",95228,6,2020,"Elec- Residential","N",2733,1976123,723
"8961",95229,4,2020,"Elec- Residential","N",139,81374,585
"8962",95229,5,2020,"Elec- Residential","N",139,71227,512
"8963",95229,6,2020,"Elec- Residential","N",139,77820,560
"8964",95230,4,2020,"Elec- Residential","N",174,96263,553
"8965",95230,5,2020,"Elec- Residential","N",174,114506,658
"8966",95230,6,2020,"Elec- Residential","N",174,138989,799
"8967",95231,4,2020,"Elec- Residential","N",831,518409,624
"8968",95231,5,2020,"Elec- Residential","N",828,656638,793
"8969",95231,6,2020,"Elec- Residential","N",830,812709,979
"8970",95232,4,2020,"Elec- Residential","N",189,106708,565
"8971",95232,5,2020,"Elec- Residential","N",187,96274,515
"8972",95232,6,2020,"Elec- Residential","N",186,86062,463
"8973",95233,4,2020,"Elec- Residential","N",230,114360,497
"8974",95233,5,2020,"Elec- Residential","N",231,108290,469
"8975",95233,6,2020,"Elec- Residential","N",231,112659,488
"8976",95236,4,2020,"Elec- Residential","N",1535,951084,620
"8977",95236,5,2020,"Elec- Residential","N",1536,1149642,748
"8978",95236,6,2020,"Elec- Residential","N",1533,1473158,961
"8979",95237,4,2020,"Elec- Residential","N",1151,553856,481
"8980",95237,5,2020,"Elec- Residential","N",1157,707078,611
"8981",95237,6,2020,"Elec- Residential","N",1161,950504,819
"8982",95240,4,2020,"Elec- Residential","N",2151,1321206,614
"8983",95240,5,2020,"Elec- Residential","N",2154,1668128,774
"8984",95240,6,2020,"Elec- Residential","N",2147,2141931,998
"8985",95242,4,2020,"Elec- Residential","N",1360,879010,646
"8986",95242,5,2020,"Elec- Residential","N",1358,1096421,807
"8987",95242,6,2020,"Elec- Residential","N",1355,1373175,1013
"8988",95245,4,2020,"Elec- Residential","N",624,338969,543
"8989",95245,5,2020,"Elec- Residential","N",622,322113,518
"8990",95245,6,2020,"Elec- Residential","N",624,395776,634
"8991",95246,4,2020,"Elec- Residential","N",805,422786,525
"8992",95246,5,2020,"Elec- Residential","N",805,401210,498
"8993",95246,6,2020,"Elec- Residential","N",805,413167,513
"8994",95247,4,2020,"Elec- Residential","N",2142,1125501,525
"8995",95247,5,2020,"Elec- Residential","N",2143,1074438,501
"8996",95247,6,2020,"Elec- Residential","N",2157,1265876,587
"8997",95248,4,2020,"Elec- Residential","N",545,346858,636
"8998",95248,5,2020,"Elec- Residential","N",545,321748,590
"8999",95248,6,2020,"Elec- Residential","N",546,332397,609
"9000",95249,4,2020,"Elec- Residential","N",1492,805298,540
"9001",95249,5,2020,"Elec- Residential","N",1491,818071,549
"9002",95249,6,2020,"Elec- Residential","N",1491,999844,671
"9003",95251,4,2020,"Elec- Residential","N",304,164818,542
"9004",95251,5,2020,"Elec- Residential","N",304,157365,518
"9005",95251,6,2020,"Elec- Residential","N",304,183841,605
"9006",95252,4,2020,"Elec- Residential","N",4728,2365007,500
"9007",95252,5,2020,"Elec- Residential","N",4733,2779457,587
"9008",95252,6,2020,"Elec- Residential","N",4734,3812167,805
"9009",95254,4,2020,"Elec- Residential","N",468,231797,495
